temp_drift,excursion_time,temp_variance,door_rate,handling_index,delay_risk,heat_stress,thermal_buffer,spoilage_label
0.11236203565420874,85.56428757689245,5.8827521403101,7.183901810364439,4.934415647988409,0.15599452033620265,12.03292642588698,2.1922051352823506,1
0.21242177333881365,1.8526044866222202,7.762287832079755,9.98931168960506,6.84294345647614,0.18182496720710062,16.419157844870185,0.8997571588069366,1
0.12958350559263473,26.210622617823773,4.933637868306798,1.673926327824502,2.172934390835574,0.3663618432936917,25.962449447596256,2.005904711203931,1
0.15427033152408348,53.31731119758382,0.46695826048798206,7.29053822281726,5.056419428439522,0.06505159298527952,43.210993803866664,2.4209536760714867,1
0.0913841307520112,8.790490260574549,5.5054409094460395,5.281829924875216,3.6572508943042448,0.4951769101112702,11.203598239032644,2.2914369247811988,1
0.19875668530619459,28.053996848046985,4.2085373673047055,6.560523352119356,4.675731833373721,0.9695846277645586,37.12964881763901,2.360847565597635,1
0.17936999364332554,82.96868115208052,0.7990907662101641,2.3517943490297424,1.5919857650599976,0.32533033076326434,23.60370513913187,0.8241027730799606,1
0.10702599800807679,25.28410587186427,4.387299056950162,1.6910906996971518,4.223442342834449,0.07455064367977082,44.541042781018106,1.976162969382312,1
0.0016566351370807197,73.39152856093507,5.6841730163961754,8.748086016491847,8.333932996638891,0.07404465173409036,22.546300499049543,0.4664988369077983,1
0.18698943804826737,29.780822236738427,0.6021109672595867,3.7317878605879464,3.539806004459756,0.7296061783380641,32.31451149743246,2.240589307925551,1
0.035878273781490506,64.19203085006956,6.11020188407349,6.735326370833954,7.125064542318617,0.49379559636439074,28.29564902836979,1.1833443422246641,1
0.032367428097991334,2.8286267118060824,5.127642248983865,3.77227177291592,4.297645828408363,0.907566473926093,18.725228020210622,1.1438807229819483,1
0.06863944964748674,6.928191884591369,2.3890364780187676,1.934655447048053,4.879583877599124,0.808120379564417,32.16913147786482,2.2043593574317506,0
0.05597101766581075,80.330309864098,4.360803711133641,9.68928186196875,9.397934316875222,0.3180034749718639,13.851817358468686,0.7242508738464659,1
0.24540442977674792,77.46575249307091,0.15492183119640657,6.128967630930789,5.347024591153589,0.22210781047073025,14.195287856678899,0.9765148942283441,1
0.09696087960622657,46.691155956902946,5.653849775271905,4.363555228551528,6.505261468014759,0.9624472949421112,18.812380353887747,1.3436715635524865,1
0.08545214831324029,3.3198252619079516,4.915558238441185,6.032148278746337,3.8252039722477598,0.27864646423661144,41.78930600883288,0.7509923485340366,1
0.1468358280832689,88.70854086995406,2.0122366449408533,8.065626568870542,7.885854402637195,0.23763754399239967,35.487572201415084,1.0459012052542824,1
0.1900589132282684,48.21972156672826,0.8132891834298256,10.023629947070855,7.297298228129456,0.18651851039985423,11.427129954416737,1.559053769332956,1
0.004976348678356846,46.088375246935286,1.88931662406371,7.742073484913398,5.342709806968005,0.690937738102466,23.53573712051881,2.3544789740944894,1
0.10231990531507755,10.212616911653017,7.405079584400646,10.528072240571772,7.348609855203685,0.659984046034179,38.602777007042555,1.4769618666787632,1
0.0725556872701355,8.37924910253093,7.188004487831281,10.805016685959966,9.015415840669052,0.3390297910487007,22.22233511144313,1.8696980614015504,1
0.26612592727953516,70.18879912718614,5.172050004618873,1.009679579940586,1.2523226043428066,0.8985541885270792,31.225017088085647,0.2211532187182482,1
0.19905053073241674,0.4555425461596818,1.3703836061982395,6.584805472399033,6.718464074210193,0.6519612595026005,17.849425831119593,1.8380122090993323,1
0.09761990944778032,67.18422646062217,5.232099902472996,10.190680925930135,8.744860124759454,0.5683086033354716,13.278616873983236,1.045746347036697,1
0.07319689301372508,87.57094992772011,3.2054720248674076,10.70455866212536,8.947289701264268,0.7948113035416484,27.592298258681723,1.5268789346406257,1
0.058572896339413344,65.02069037353547,2.318101663282761,0.29179159717744607,2.7569641419351387,0.17711067940704894,42.916050452352,2.394035727105951,1
0.11104761007663332,1.3910954875980686,7.433716644443031,5.138209779807772,6.949545144059341,0.9636199770892528,39.85533094135761,0.8772324517600469,1
0.25534100145505706,28.52298046406499,1.4389926988201307,6.681615149500201,7.7535881863432445,0.696029796674973,29.952140953127774,0.4235059356727676,1
0.297016155031279,12.607561371287163,4.19480425367352,10.528476863135465,9.280160588898097,0.697015740995268,34.58694293954882,1.0268296478054368,1
0.24280834664355408,72.91020552112627,6.949871316782819,10.958886630677656,8.620701573850344,0.5015162946871996,37.94033126383713,1.6949170407888596,1
0.2387378008308303,80.10048076358096,2.770161739127133,4.506995431679329,3.080125018371073,0.578280140996174,11.257979582885973,1.2708754417046582,1
0.08596237563848531,53.174993451210966,0.34095197451849046,0.448178264990573,3.559309201632977,0.3601906414112629,14.447117942815968,1.40115949812605,1
0.06474630824905295,56.060142823710024,0.7742449734507671,0.6201806540232924,2.4975269186865674,0.5406351216101065,32.31004655243723,1.8700100675621214,0
0.1548901044903586,29.066082564712136,6.381970938672759,3.2499870151448906,3.705877891909479,0.07845638134226596,10.887276019541012,2.4140913537592277,0
0.2087922618281094,36.80576499728429,1.4690251285596818,1.8772445120530326,2.1273182998902005,0.5492266647061205,35.01085729450218,1.7184539664507819,1
0.28645958419895823,66.41072250261917,4.479397014840066,7.340648954812227,6.082789622598495,0.24773098950115746,22.459043752794155,1.9430460540680488,1
0.03482179215207487,4.140237781957747,0.42175753831986407,10.265527008132086,8.973947642399345,0.4741738290873252,13.424195622785051,1.3307165127687144,1
0.051960560973004555,39.04664843141757,3.2481874017392505,7.390201176626597,6.974495309446533,0.04530400977204452,23.111441511926493,1.6394778061427435,1
0.25694695235649667,59.282426845705054,1.3871819739432947,0.8468249688051581,3.077772094108357,0.026511310541621813,30.502145344571215,2.3625295552774026,1
0.11645097786195657,57.89593965981179,3.7201978348829816,6.547401471791219,7.694300118180832,0.38610263780077425,43.641669733837,2.2823064764989467,1
0.020808390262549634,9.070020123968398,0.24395242264724287,1.1333155290711407,3.412016411108112,0.07118864846022899,21.164147060281646,2.1432132152297454,1
0.2443405447766807,25.366929729605992,1.0335021382110845,8.360845984369808,7.53227897774142,0.877472013527053,35.727486533136,2.0480061398851515,1
0.05323186313391685,67.55532764767725,6.473994440211386,11.88606170400808,8.782107730050555,0.37201808579278317,37.17445362596989,0.983848142581941,1
0.25752382555290354,38.609462463751655,6.031881435552829,9.054514489016189,5.845204168753443,0.9025529066795667,27.683833035675,2.1008521720478055,1
0.2686569685488601,35.02815108607468,0.18561744669435704,10.864583717031163,6.8838969373632315,0.31931363759041487,43.252168846778176,2.386396437956379,1
0.18955116365093977,40.36009697804878,2.41636509641471,3.9439745444389915,5.0564585509715485,0.75237452943768,37.7052665304047,2.016121728427474,1
0.14832609141077444,5.180288401497986,4.441278170357511,5.298366016480524,6.729836340921514,0.3509150125520787,14.097345574966205,0.5288808687215225,1
0.1854654189948783,9.101040851051122,0.7644437683084797,8.41162957750944,5.3380297719624386,0.8218600592903562,34.718477950477364,0.3871021954763695,1
0.2959918735503526,33.68437161805083,3.0280729618284385,9.753594807090032,9.641151193789455,0.9860010638228709,36.36823648406296,1.0653970467211062,1
0.23314407477823101,50.256382476222456,3.451353873051113,10.876252621136832,6.970541501906704,0.49262510429085915,10.397377566859667,1.2779194765864903,1
0.035645374880421576,10.577362209939439,5.228761386716902,8.952538551185079,7.704998191099685,0.9621725484745419,23.12047028332964,0.8571377984482798,1
0.06707875155583579,86.69002854965501,0.1960203500495491,11.63854592049167,7.155767200097306,0.8911431136980711,28.469538818020496,2.4838190310743906,1
0.16615628532039622,87.2372282057189,4.232472968944175,7.55278365762315,7.314664950512359,0.45454106476777323,31.96453280294222,1.5439229174231304,1
0.013633914102437361,25.28668706330073,7.608250724204814,10.683165406690996,8.232526255157449,0.6201325978015367,19.70834140433964,0.632678667364651,1
0.10600566840781585,52.529050066578485,0.7141036320233802,11.692737691993997,10.96048559311481,0.6981617140197451,28.763372822044214,0.9119135174585538,1
0.20541935176616377,14.635524541040217,7.296324757501355,9.870446915078027,9.721467802214512,0.72571950838836,31.469531857752646,1.1619589834684234,1
0.2598191668501225,4.069680309557047,0.30829909852829085,4.517560402536596,5.952749564649289,0.9872761293149445,15.264591188623486,1.5665006453099106,1
0.29097431934438095,75.79070308221378,6.722796767217989,5.624317917539644,5.033868759874447,0.27340707193070624,11.973142382782449,2.1888614653866223,1
0.29991530198583916,89.69731533665149,4.487910474260756,9.227848982166126,9.315772308829388,0.8496473906774115,18.65718356101192,1.2362515112132149,1
0.2862153081776167,54.5557171005792,1.9062781634773556,8.06040821287028,7.3087578895537515,0.3581627180328405,13.974515726987015,1.7446183498634389,1
0.23169551752069178,46.814715100079404,6.832233852516467,6.622882065293826,6.217481125317841,0.876653602658345,24.121900317433898,0.5082350254364737,1
0.22654117670208568,55.82785962181182,5.662230167983866,2.555569938106929,2.0788278652112364,0.014544665667881929,22.270564558230895,1.556810679765656,1
0.1312424766071187,81.37428250443736,2.851218189484073,6.167873869917729,6.83533637291521,0.39654278232127016,31.773034507975574,2.183436530117514,1
0.04412204427871138,83.3928862645345,3.9877187153283518,3.0989326595875,3.695902620705545,0.980032575285477,27.241633289750435,0.9561287036612689,1
0.07204368563345792,6.8276995297797525,1.118149803094129,1.5365500674932693,1.5295408145451388,0.13882717264941014,32.43061606811251,0.6183241941180331,1
0.2690365229718035,42.65654762365851,5.373706134316115,2.067838454419558,2.009859147886418,0.04086861626647886,15.912727207525759,0.8407577797735049,1
0.026610760127116682,10.857228399054073,3.7401522674585337,2.47600462086951,2.942682216714008,0.5034172708548569,34.163819002027786,0.29041792163452756,1
0.1883701168472723,7.358312875398472,7.00127113044354,11.050468806381758,6.874593123248509,0.2768776481472037,38.21704479275715,1.920997287882414,1
0.06280479700101309,33.34248925122438,3.9277315830090687,7.4190572583635515,5.92708891329722,0.4625347161331479,36.16148283468148,0.28437136664837515,1
0.21400487576536573,80.56861539184794,4.142251792713762,6.385361823183787,4.259905139269376,0.44741236682345464,28.64160432592581,0.7576821583598783,1
0.11318524893138679,1.8064077999953732,2.6444254081071086,2.5373760839585358,2.83241505908678,0.11976213181925122,41.16845482589632,1.5652626431743117,1
0.23675137158220147,44.85979790361515,0.7866702758906472,6.445278501822573,6.2145315731770605,0.74543947418433,25.10808411803878,0.49343469642979665,1
0.10892468891959052,58.13255171984411,4.609148606884403,4.273160710774155,6.509957421636411,0.6057748193568872,18.302937710759807,0.4340996870269286,1
0.07378731851535243,14.46132359336001,1.5738794900053157,3.421142024326165,2.746179595774718,0.8967654246264252,12.808181098157476,1.4063761960115857,1
0.2947135850725819,10.083501195124711,3.243059232461359,11.633645199304427,10.442215623158576,0.8170720709492799,19.026598946572896,0.5930414509971513,1
0.27881279673827575,50.10866037125368,4.615740246812209,3.35974912392341,5.093821207121794,0.18704374855752337,21.328773274148528,1.1785038088177586,1
0.07272291972452406,10.335314226528318,4.923898335288897,3.4635666388830693,4.40309286902029,0.1543627152742023,26.83990356491861,1.4249556948686473,1
0.10098128345817617,12.097320924507681,0.6006622667348652,11.879522788679342,8.417129053106496,0.8098744458546349,18.912422916731735,1.767456261115037,1
0.17869162218235327,42.441856969514255,3.3535432217634216,4.186419198515944,6.22996809610087,0.8306194077877291,43.77594187332794,0.48588361401675284,1
0.28150213704631133,16.310975954909413,0.6253205121975423,8.893447791480709,7.633961127608073,0.8418287767582721,14.892033181920132,2.0291148172777476,1
0.04909678285971135,14.783921813789364,6.535140289827918,7.982366648354402,6.8816816880891185,0.3588304841235025,40.70201892845879,1.1026237470720612,1
0.13174047257106553,33.92499864824168,3.755170306789891,3.616534489969705,5.160358214686827,0.5027203900924792,18.127444330138605,2.2690215185315075,1
0.16306585833419657,81.58248998680922,5.031480167720537,1.4027764885003688,4.600994387554122,0.6277080530714179,21.721696512998015,0.5203257671257907,1
0.18602182677855406,48.01149827786894,7.1617514061025656,9.46316653469437,6.284599439747627,0.31172206779554823,18.6971198935063,1.9110764729171568,1
0.17096690546139495,68.62128171666215,7.026448530417821,4.10498098459089,5.748017809442585,0.11063173695520723,39.62583021070814,0.4932239233635595,1
0.23918860973386608,13.49256846138964,1.9110860223378678,8.667030820716796,8.080364638614375,0.6411476328852973,34.2881955563485,1.4482662196994711,1
0.10370879805117583,16.34379451212831,7.276759434535664,7.000701537193446,5.803826589370627,0.4620058036441327,43.15491688641354,0.5527082271669844,1
0.15176660366533978,55.030881189118304,0.24307045218464002,10.465486907329819,10.00776527433234,0.5651331835892089,34.38277883569123,2.32174857670778,1
0.0457617128742784,51.86595241501318,4.893048866424562,5.089568055628632,5.99951777587607,0.9343670147690148,42.39489795173717,1.2369305542295037,1
0.29545235968870037,75.50082778013407,1.0848351815058082,11.050102591408468,10.109647003093594,0.5188380571260721,30.694640251072524,1.1177062189012996,1
0.10055917249377028,72.25681037382103,0.13659298173636258,4.00199006029373,3.993868810540011,0.5373956029379229,42.19494657444662,0.9965957870417108,1
0.2212503744329245,40.69961468008265,1.8743781012258576,5.42927419359232,3.8209925976745915,0.1763869865062233,27.442872045881792,1.1635285338604602,1
