temp_avg,temp_max,temp_min,temp_rate,time_outside_range_sec,humidity_avg,humidity_variance,humidity_spike_count,door_open_count,door_open_duration_sec,max_door_open_time_sec,risk_level
4.123620356542087,4.503906079106054,3.830822779817525,0.18192303865481252,11.973169683940732,61.48122229914668,2.3353973612646204,3,0,8.916655057071823,8.916655057071823,0
5.124217733388137,5.132451531106458,4.736253792523339,0.03983696132622706,16.648852816008436,65.43703774069292,3.864092382685545,0,1,0.015575316820286567,0.015575316820286567,0
4.295835055926347,4.412326712005564,4.051093898037395,0.07803016851251482,2.7898772130408367,52.26516086332052,3.90112305133198,3,1,19.475110376829182,19.475110376829182,0
4.542703315240835,4.779669142785652,4.524123150152835,0.0826246348751815,12.150897038028766,73.55504389212132,3.598085198150466,1,0,9.009985039390859,9.009985039390859,0
3.913841307520112,3.952910153122666,3.6401480969152495,0.03541090954528432,8.803049874792027,54.334116337694304,2.6508333416528242,1,0,12.199933155652419,12.199933155652419,0
4.987566853061946,5.11225128349771,4.779539644590821,0.03740016691985345,10.934205586865593,61.24385333424414,2.6733262980099792,3,1,0.6262658491111717,0.6262658491111717,0
4.7936999364332555,5.162449630442502,4.7583029356124875,0.04534993542977444,3.919657248382904,68.68300275343452,3.4683067281399387,3,0,19.22344048698698,19.22344048698698,0
4.070259980080768,4.18263378395572,3.8531815468174684,0.10595176753769235,2.818484499495253,60.58503701765924,2.6718483499656336,3,0,3.30533878126005,3.30533878126005,0
3.016566351370807,3.342750922752741,2.7338234138317605,0.06420504993473565,14.580143360819747,66.27692563754862,5.532278215490794,0,0,12.119199495620228,12.119199495620228,0
4.869894380482673,5.002253590423733,4.844471040368264,0.02210123017132887,6.219646434313244,56.86804482475161,3.5868388421623565,2,1,13.318447132349933,13.318447132349933,0
3.358782737814905,3.644080652704103,3.054468718368146,0.17959355034870444,11.225543951389925,67.76657224214469,1.1098995144650723,3,0,5.121366455226479,5.121366455226479,0
3.3236742809799136,3.3362459552546073,3.0691101164744015,0.06719857184527037,6.287119621526534,65.11043448194543,3.4691260021592023,0,1,13.91032172852255,13.91032172852255,0
3.6863944964748674,3.7171864604063845,3.5704939153093602,0.028936660973598486,3.2244257450800884,52.63735649575676,3.0109401376560063,3,1,12.487080962675865,12.487080962675865,0
3.5597101766581076,3.916733776054099,3.3439732798918476,0.061272230029495764,16.14880310328125,56.80330623461588,4.062295662977492,0,1,7.1259567615394985,7.1259567615394985,0
5.45404429776748,5.798336531070017,5.4512634455550035,0.04422974071433665,10.214946051551316,56.73530834496304,1.842690372362758,2,0,9.696599427179663,9.696599427179663,0
3.969608796062266,4.177125044759612,3.688401212504195,0.10336508938164034,7.27259204758588,67.40760682099472,4.4174882445844315,0,0,5.078308278686894,5.078308278686894,0
3.8545214831324026,3.869276262074216,3.6106957495404437,0.04774823615153249,10.05358046457723,65.8587836175341,4.243879983551217,0,1,0.6610146580109677,0.6610146580109677,0
4.468358280832689,4.862618462476929,4.3715361722280885,0.10459420322368858,13.442710948117572,70.0784939094974,3.0866534894532114,1,0,7.393089121228089,7.393089121228089,0
4.9005891322826844,5.114899005912588,4.864473224260921,0.03181751445758755,16.70604991178476,71.458970120343,2.292773978610366,3,1,10.163975534814373,10.163975534814373,0
3.0497634867835686,3.254600710103281,2.9591651767043934,0.05108686175175052,12.903455808188998,62.943783763187,5.107405582490304,2,1,18.81046528979208,18.81046528979208,0
4.023199053150775,4.0685884616470105,3.6533216058393503,0.09829535361111547,17.54678706761962,74.55420858323589,3.3414974019905785,0,0,4.571000435945994,4.571000435945994,0
3.725556872701355,3.7627979798237146,3.366670569520024,0.07999181212974574,18.008361143266608,67.50894574931928,5.156636282310682,3,0,3.7741421668275876,3.7741421668275876,0
5.661259272795352,5.973209491138402,5.4044466143336365,0.07402954097248014,1.6827992999009767,64.51716553591137,2.547555216089587,0,1,15.706813022278872,15.706813022278872,0
4.990505307324168,4.992529940862655,4.926182086757168,0.0066606271530705195,10.974675787331723,54.398131316933636,0.5994144998853648,1,1,8.968482859724947,8.968482859724947,0
3.976199094477803,4.274795656525013,3.7163459348589174,0.08215175970429478,16.98446820988356,62.720351920969,3.9998294000224246,1,0,6.161215837047784,6.161215837047784,0
3.731968930137251,4.121173152038229,3.574729840270547,0.10025473148092692,17.840931103542268,66.12758405076411,4.179082328147048,0,0,8.687887310208573,8.687887310208573,0
3.5857289633941334,3.8747098094987353,3.4734200184177912,0.04028264298770566,0.4863193286290768,61.74861284977357,2.0375818798821723,1,0,0.872075435088675,0.872075435088675,0
4.110476100766333,4.116658747377881,3.739148675731243,0.038278014714209434,8.563682966346287,51.88365640015321,2.1813336060795,3,0,11.445849383416766,11.445849383416766,0
5.553410014550571,5.680178816613082,5.485612915876134,0.02045883173428112,11.136025249167004,51.760403271238594,1.649052946884481,2,0,16.884262814526227,16.884262814526227,0
5.97016155031279,6.0261951564073994,5.762829689367296,0.06656779918357486,17.547461438559107,67.72277492275296,3.5405098729934927,1,0,16.97339589849349,16.97339589849349,0
5.428083466435541,5.7521288243072135,5.081254539003499,0.09071678389098449,18.264811051129428,54.85684883780105,0.8901750434996021,1,1,0.10369725547973552,0.10369725547973552,0
5.387378008308303,5.74338014503533,5.252179945567689,0.06375759802727429,7.51165905279888,58.2038166868683,1.352728892002593,1,1,8.76948246036174,8.76948246036174,0
3.8596237563848534,4.095957060612458,3.8474236564092337,0.03676759722643201,0.7469637749842883,58.16628104490102,5.053279520831738,3,1,6.0653102934644565,6.0653102934644565,0
3.6474630824905296,3.8966192728181297,3.6133240964930224,0.03587565501680592,1.033634423372154,53.45882731044503,1.230099822336334,1,1,8.227078101133571,8.227078101133571,0
4.548901044903586,4.6780836340800835,4.230826566996104,0.0940401259754489,5.416645025241484,54.60834185828425,0.9448013163945872,2,1,14.880852859982308,14.880852859982308,0
5.087922618281094,5.251503796046801,5.018604890252756,0.06368381393938126,3.128740853421721,54.571649927682685,5.640376985368404,0,1,4.795747183148064,4.795747183148064,0
5.8645958419895825,6.15975460866789,5.642854220985022,0.07424318432977202,12.234414924687044,53.96616119106228,1.160905562931032,0,0,0.9543225538329758,0.9543225538329758,0
3.3482179215207486,3.36661897832945,3.3319264005931606,0.011118960802059187,17.109211680220145,69.08411057509778,4.9380213737792875,3,1,3.5066053977867706,3.5066053977867706,0
3.5196056097300454,3.6931462694252346,3.360203715971096,0.06898568939794751,12.31700196104433,50.38261350725962,5.633899694437156,3,0,17.733607745960953,17.733607745960953,0
5.569469523564967,5.832946976212545,5.5042957527323955,0.036233406902308404,1.4113749480085969,65.91008993615029,4.905221120753199,3,0,18.885031942503346,18.885031942503346,0
4.164509778619566,4.421825065996507,3.9812086224229595,0.0503965518757113,10.9123357863187,66.2871192964447,1.6367639793220996,0,0,12.518793402031456,12.518793402031456,0
3.2080839026254964,3.248395103176467,3.2007951723648764,0.006271352340670421,1.888859215118568,59.634915524139124,4.248875179350343,1,0,6.7310842977745295,6.7310842977745295,0
5.443405447766807,5.556147357676167,5.3961395167181445,0.048867737066014515,13.934743307283012,60.44865079288947,5.8216930333613615,3,0,18.732963037114146,18.732963037114146,0
